"","taxId","gi","species","superkingdom","phylum","class","order","family","genus","kingdom","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"403","634053","1751093380","Rotylenchus buxophilus","Eukaryota","Nematoda","Chromadorea","Rhabditida","Hoplolaimidae","Rotylenchus","Metazoa","MN509004.1",593,0,0,530,547,1122,1104,530,1122
"404","646052","1821344133","Linguatula serrata","Eukaryota","Arthropoda","Ichthyostraca","Porocephalida","Linguatulidae","Linguatula","Metazoa","MT196141.1",598,0,0,572,589,1169,1151,572,1169
"405","659875","1815405515","Betula pendula","Eukaryota","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Viridiplantae","MT122805.1",588,0,0,576,593,1163,1145,576,1163
"406","68886","1707512634","Theileria orientalis","Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","Theileria","Unassigned","MN187008.1",557,0,0,219,236,775,757,219,775
"407","7224","1720310032","Drosophila hydei","Eukaryota","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Metazoa","XR_003944246.1",668,0,0,580,597,1247,1229,580,1247
"408","7238","1818114880","Drosophila sechellia","Eukaryota","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Metazoa","XR_004363635.1",665,0,0,580,597,1244,1226,580,1244
"409","7244","1808468989","Drosophila virilis","Eukaryota","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Metazoa","XR_049279.2",668,0,0,580,597,1247,1229,580,1247
"410","72781","1697952514","Formica exsecta","Eukaryota","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Metazoa","XR_003884956.1",634,0,0,603,620,1236,1218,603,1236
"411","7757","1822360671","Petromyzon marinus","Eukaryota","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","Petromyzon","Metazoa","XR_004401898.1",594,0,0,582,599,1175,1157,582,1175
"412","78812","1706619404","Neofinetia falcata","Eukaryota","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Neofinetia","Viridiplantae","MK317968.1",589,0,0,992,1009,1580,1562,992,1580
"413","78883","1679378174","Ostreopsis lenticularis","Eukaryota","Unassigned","Dinophyceae","Peridiniales","Ostreopsidaceae","Ostreopsis","Unassigned","MK227248.1",582,0,0,560,577,1141,1123,560,1141
"414","79748","1751384339","Platydemus manokwari","Eukaryota","Platyhelminthes","Rhabditophora","Tricladida","Geoplanidae","Platydemus","Metazoa","MK959225.1",587,0,0,493,510,1079,1061,493,1079
"415","8023","1695841948","Oncorhynchus nerka","Eukaryota","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Metazoa","XR_003862724.1",598,0,0,591,608,1188,1170,591,1188
"416","8032","1750929118","Salmo trutta","Eukaryota","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Metazoa","MN508429.1",598,0,0,1,18,598,580,1,598
"417","8084","1812268994","Xiphophorus hellerii","Eukaryota","Chordata","Actinopteri","Cyprinodontiformes","Poeciliidae","Xiphophorus","Metazoa","XR_004340852.1",607,0,0,656,673,1262,1244,656,1262
"418","907947","1821233706","Phytopythium vexans","Eukaryota","Unassigned","Oomycota","Pythiales","Pythiaceae","Phytopythium","Unassigned","MT193310.1",600,0,0,542,559,1141,1123,542,1141
"419","91197","1694419660","Pectinodesmus pectinatus","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Pectinodesmus","Viridiplantae","MN104242.1",586,0,0,501,518,1086,1068,501,1086
"420","9720","1808022336","Phoca vitulina","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Metazoa","XR_004298722.1",596,0,0,621,638,1216,1198,621,1216
